Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Failure Type,Machine failure
M,298.29356376371624,306.7994139685737,1282.4794356464897,64.7818464765586,18.42399276866885,None,0
H,298.66313393870246,310.3176258682574,1708.77511497135,47.263189592632386,223.02889007017546,TWF,1
L,308.95816850205154,320.46010705085,1639.4818296789826,49.67822965941216,76.10831710576745,None,0
L,302.03724902006763,312.7904640560666,1329.9212005610132,58.75858357273764,194.55018088425766,None,0
L,301.72219597801336,310.60711893960354,1293.02780291711,48.501171030494824,206.67576771091782,OSF,1
M,298.75363936938385,310.26361335736084,1009.9306629842839,34.489443211773754,246.9771593364778,TWF,1
M,303.13916813256213,313.5889507505065,1794.259537544263,52.42702871261137,185.25972596643828,None,0
H,302.1988312035859,312.85375565193743,1508.210873686209,35.986057901795725,110.70138702308066,None,0
L,303.76324257871556,314.2094135231588,1876.7448110690402,30.173916558648305,38.1569540983101,None,0
H,303.6662282967969,312.1592411121708,1461.6657826055487,31.030224124660847,11.968057221029337,None,0
L,297.04182142380495,305.84366047305804,1556.5178597779172,52.31348946259749,221.5649543116759,HDF,1
M,297.78032102146017,307.2701028550518,1678.2596942857192,46.20245772727286,111.665847971925,None,0
L,297.99242436907275,308.63606407660586,1827.768537236182,50.608360585682185,187.49092003884897,None,0
M,298.1121187133351,306.731686631092,1600.2043316968848,46.25090833634069,124.08262016519473,None,0
L,300.6469047285208,310.47155831357657,1500.4814435876585,41.88847292856535,219.91611928950033,PWF,1
M,298.86639309580835,308.6897835856453,1505.5915322230728,43.18011492667513,187.41633561876472,None,0
M,304.14519708152505,314.9379367708526,1290.832879558613,45.91078476506341,21.364439836777493,None,0
L,303.8093597641633,314.48403129977095,1423.6234266268698,33.97510062053205,188.03672641039353,None,0
L,299.9870768118419,308.9768508827898,1510.243896923018,27.096998232197404,66.7035371853962,None,0
M,303.91065243229957,315.35733860178686,1776.3787750203524,35.148849365163585,193.26405288653555,None,0
L,302.9762692544804,311.8130294257301,1413.9913613037315,45.441233503995896,237.12875031269604,TWF,1
L,299.0985868816455,310.1908263235462,1712.530929094757,33.521627181256925,232.5330522492432,PWF,1
L,295.9815693119489,305.4314244136005,1483.6323977472282,61.29616646867411,31.25005811599707,None,0
L,299.56406323007855,309.7279891835119,1748.7117119164877,44.41263216693288,13.668059801636822,None,0
L,298.71075573784304,308.93674319794735,1635.3444987945902,41.194874899103915,194.2454099791521,None,0
L,300.4130112502917,310.61071869100044,1621.8390725702704,33.936626841747135,177.49042806607468,None,0
L,300.1784565737495,310.85295577218403,1695.7653319991057,49.15737012009112,44.043119255046115,None,0
L,300.1260353177985,310.517494815732,1666.6319822571918,27.88057773723149,171.1418333427482,None,0
M,301.0473694827583,311.83101861262884,1712.762679140765,43.15771437832114,3.871966473505961,None,0
H,297.57495610583265,308.0395760661778,1926.352791848113,35.644703200728365,157.7905212106304,None,0
M,300.8227205551394,309.55826529621356,1823.3789422697857,41.20929642749689,208.0763889752842,OSF,1
L,299.120767693966,309.39056676852397,1593.2848468329926,44.86273192409064,160.4597502263872,None,0
H,300.39996439972737,309.836094497222,1411.6506282592693,28.543376770174355,16.3491051848397,None,0
L,301.91481969046436,310.80555721255706,1573.283557938165,23.290679873471245,247.74309266623206,HDF,1
L,297.55120045355795,307.26136056088063,1114.7608548682956,30.6834721491267,89.02286978330496,None,0
H,299.43741269466085,309.6206482936959,1665.797322500205,48.79241742057252,95.11954788885515,None,0
M,299.7629315319423,310.0126065599301,1287.993361085278,43.73133391474782,21.18783432700935,None,0
M,298.97146205685874,310.02748680199903,1724.4962551949013,35.97098673447883,41.77942041548405,None,0
M,301.7996589922659,313.1069681112375,1896.0578067381434,59.68147100318418,67.79394837885269,None,0
L,298.55922328239905,308.8955041131564,1209.8131314630182,52.85098363864498,199.8005923824947,None,0
L,298.88919920111533,309.4063055781247,1489.9391207584827,50.43461984944763,172.9372019548576,None,0
M,298.5801617340959,308.6754707672716,1287.1174294665138,32.7579460923455,145.91220744103157,None,0
L,302.1841108228776,312.9513362865272,1154.3380072127013,50.32347620167265,215.97330363720977,TWF,1
L,299.01511177517557,309.50209991401266,1478.7356697592247,43.407081540959084,249.45129750326512,None,0
M,300.9200907817671,310.8656026879093,1627.0334074197094,32.777351049350386,96.1936145539917,None,0
M,303.9514102024601,316.10339276946445,1650.8800858638087,38.95899317852799,97.80585699784692,None,0
L,299.8503631592988,309.304179795857,1530.7851625130688,29.615653286939764,184.0223438832024,None,0
M,302.2241213600663,313.67857831677463,1167.1535886772874,32.865153962266255,161.0872069268788,None,0
M,303.3427081681863,311.98841524185934,1524.675752490661,28.558242587889527,3.348361975099329,None,0
M,302.05438312008084,312.8679996565323,1201.4903967508926,49.56554129851743,163.8568261836261,None,0
L,299.9663973680445,311.4029657197714,1214.6023483884273,39.29074179112504,179.90209749079736,None,0
L,301.2842155179972,309.37699644698927,1300.6360223486881,30.584011616514655,246.4841480188408,HDF,1
L,297.4252428137293,307.5641933867844,1709.962238275684,45.1737432928378,146.69275066134867,None,0
L,298.43991368370007,309.15532772494413,1609.0510691363088,40.01503316404585,171.10445277352656,None,0
L,298.79064963673613,309.0426132408642,1564.51813957652,50.50505481266722,197.18692631864081,None,0
L,304.4812242403486,314.85938017595555,1327.477163832633,41.333367089299955,23.989905141848787,None,0
L,298.3748309714895,308.51105413386614,1422.4449232897214,25.628123088014444,183.6630439772119,None,0
H,298.34504649747635,307.25079867111475,1225.9754987685876,35.03256337334003,136.71642847717501,None,0
L,297.91215803950206,310.2802036316575,1772.8602653784192,28.42805114045385,25.018895732684314,None,0
M,301.11962352386155,310.61608566054576,1939.4516015140584,45.63007904596785,167.4702107660266,None,0
M,300.28524278533774,310.71940402411667,1611.3196828146251,50.84460836801576,58.62606867192074,None,0
L,302.1735179540531,311.5266782769677,1646.3508422020723,24.560186935212013,134.47446335025236,None,0
H,301.3425193321547,309.06665614213404,1468.207972157726,38.755039462919015,70.24005242897896,None,0
L,297.2392203065519,306.3147074328029,1176.1095272683272,51.527508910882645,26.134094242507455,None,0
L,298.3854444599793,306.93783776770414,1331.2070418745614,24.408972256623358,62.716104325219625,None,0
M,302.73065749655166,313.82222503577617,1406.9230902132988,35.649841759301424,109.70165552706455,TWF,1
L,299.5934035108464,308.9865354948019,1422.948797897449,39.99770301290567,123.53221466810801,None,0
M,302.375183636036,311.86109229685604,1376.9212742859431,50.674435847117664,37.12022982495558,None,0
L,299.70063810416934,308.6363073915656,1509.5506617143135,45.44689232291387,80.2446560831849,None,0
M,298.06468714342293,308.15872254213804,1329.9661822935968,47.490347978772704,214.84766084664702,OSF,1
L,299.3934784446666,308.6770199283053,1933.5448241239258,46.02459980862494,227.59553296097607,TWF,1
M,298.0639004089006,309.0562551401474,1226.9251970007494,36.26868506317619,133.79552163267456,None,0
L,298.86889447519513,309.1709337982843,1677.4619088045101,56.43407137747976,122.59040202032479,None,0
M,300.4018514131305,309.83002562740603,1447.6290579676224,33.290907916789926,145.3522811637651,None,0
M,301.02321018073803,311.873443232575,1592.5596190523697,12.215893040406186,53.64236397165229,None,0
L,296.8196173534914,306.8275578765147,1601.622973435525,21.994589445321935,248.39278727240364,TWF,1
M,299.9652639849818,309.98676089067175,1531.408646024131,38.83109085778486,186.31818024308487,None,0
L,298.8267685288805,307.36413362514855,1273.3258504800751,36.684552514279986,59.68646985988671,None,0
M,298.70317038208236,308.63208424929707,1433.5920499259814,34.63635475247756,68.03660182560539,None,0
L,300.26536923826615,310.58691387758415,1533.8190544398685,41.5020437883634,162.10309689117065,None,0
M,298.89909625462155,310.2326630768199,1521.286767056824,52.004279371806504,80.71163229747461,None,0
M,302.7642759896934,312.01238235979,1295.3736050435948,44.540281696213164,88.829192994891,None,0
L,302.3761237525021,314.6542323758876,1758.2424918083134,46.48550203574863,195.23566754006225,None,0
L,302.36365658788407,312.92052490471303,1001.2853148164638,29.202124227598837,66.73176242132051,None,0
L,299.0101796090194,307.4907677329856,1449.9750224470724,34.805508107489125,176.31029913230273,None,0
M,298.07500233016134,307.22980421607576,1315.7362489628763,47.00355728457069,233.72121585759433,None,0
L,300.1640598587762,311.58505902299305,1536.4330832718385,41.080120599511815,31.033789249559433,None,0
L,299.69930326742747,310.94253241038984,1703.3451712008853,44.77062131555294,36.07104866477348,None,0
M,298.7823536751533,308.8004471567138,1218.6061977645843,46.137238793466494,235.71827520295398,TWF,1
L,297.6485311066661,307.79844880972394,1970.721046457689,41.661900710311926,50.87981430897134,None,0
M,299.91696406146383,308.75235378773783,1540.3697273915725,55.81906176655666,5.2252078996867795,None,0
L,299.19186109949504,310.5133038397304,1576.3447980190938,34.68463945125555,217.12697900502485,TWF,1
L,301.37669407407606,310.3889269873016,1212.0491329305173,31.809083948863552,70.57572174961774,None,0
M,301.330212103043,312.1749532141664,1490.686562333305,22.35031196535525,74.5884837654461,None,0
L,302.20159961084545,313.5536419795106,1694.3349643035783,47.48603291000599,56.730286546280425,None,0
L,297.48140889623994,307.5295644504595,1541.9843144437355,34.29945738468857,229.4167245346198,TWF,1
M,300.80211661538726,311.76972798150945,1528.0391147453834,52.66005919496249,193.60466175023996,None,0
L,298.5450685875327,310.39270829555835,1489.6280862643223,42.47952446175179,149.1981139940011,None,0
H,297.55917157837786,307.8271403775886,1224.3999816673156,36.61167136028756,113.31457891893929,None,0
H,299.1427955261026,308.96749370967063,1223.2582657873093,29.453621840715474,35.88252969006903,None,0
L,302.1374099602692,312.0705571027177,1733.865425328142,48.46511587141021,231.49669262928543,TWF,1
L,299.25536329285904,308.51237539018695,1676.4573411886188,39.4611257245567,187.41589928978854,None,0
M,303.1309093199182,312.3653255271813,1706.0542344934565,42.67802236358015,69.720884492799,None,0
L,301.09775703104066,311.5401637948664,1335.435991239076,46.04441337891376,236.87401636017452,TWF,1
L,299.2118190420388,309.04786921988955,1468.4864477662163,42.65752967314192,233.79773529122477,TWF,1
M,302.3200968578128,312.6476660346641,1746.360037200229,31.501816231984325,164.87970682822115,None,0
L,300.8907935442286,309.40085739437603,1254.268935048072,45.21268034681237,246.2508892628918,TWF,1
M,298.13488122310656,308.04226239791944,1725.9764815106532,48.202007417756946,46.81206137019836,None,0
L,303.717605271161,314.74772312125145,1382.6960814752215,43.60229036183134,182.847589896925,PWF,1
L,300.51895764617296,309.40003336919693,1328.953339913099,46.3234837351787,38.044028407935556,None,0
L,300.037592383971,310.05411879810555,1493.6167400386976,47.25544313224667,172.92280200359863,None,0
H,298.2889346601888,306.43432534929036,1276.5996181776407,36.03937146403704,229.96295492720242,HDF,1
M,302.3590765352155,311.0536145129423,1120.6212811005882,35.664427123620335,134.02439038340484,None,0
M,301.0345508547226,311.84221174240065,1515.2059373297914,62.267869675244576,190.7666593816962,None,0
L,301.25847636059046,310.9491920672775,1606.8531540762776,53.25759963334375,35.78043215261065,None,0
L,298.9849373129485,310.807010178487,1743.058034527511,39.517941128374986,158.29864259744178,None,0
L,301.6682011438201,312.1006442542444,1621.3949426342972,46.8282895579526,15.797974033078615,None,0
L,301.8236271871416,312.35422285203094,1893.0794369665412,30.623151691604154,9.224469043814048,None,0
L,298.66244352243774,307.58596147254286,1772.2149951472966,34.0111873756476,158.51564565903612,None,0
M,297.166019720638,306.78091434379354,1647.6157503373229,27.530903483970633,143.20214504153913,None,0
L,301.16274611867783,310.43010993663023,1593.7237650711984,42.85661381599773,82.31278546357024,None,0
H,296.85330610078853,305.78786436123795,1746.0204366146463,42.973651682092566,128.23240254443817,None,0
L,300.3040315556756,310.9679246817717,1057.3955777342935,50.83826105335109,171.08503752579426,None,0
H,299.1055097904254,309.9700256561941,1403.98859174741,37.87966065676445,161.18195442694122,None,0
L,302.4373304215778,312.83626761574527,1128.3037906078578,50.66587906107214,18.408127862782063,None,0
L,299.2143122184656,308.3862450252396,1632.61952647722,46.52913328325206,169.5298303678654,None,0
L,302.2145459440076,312.5452759791051,1351.4472245178204,64.59231205217613,164.88326981840453,None,0
L,298.97158111127396,307.0589027098083,2103.9306284676086,56.671159748665346,167.40349791710474,None,0
L,301.9999820101192,313.32299127882726,1396.414840365844,54.92156727740224,211.83831533725467,OSF,1
L,304.1206830876737,312.82253291203625,1521.2726329765046,48.35682616672231,144.17566067157145,None,0
L,297.8639057232675,306.7434467408291,1419.546693162467,31.05774611333885,234.47521454659233,HDF,1
M,300.5840714434618,310.699363713032,1402.2337523712245,42.927940174317925,245.0023199075307,TWF,1
M,305.4975648318201,315.70172439206215,1250.6956232337402,62.47555223771371,187.96095795178292,None,0
M,300.13317765380583,310.06042905535406,1243.970118011805,45.06954741379203,89.67043845190761,None,0
L,300.1235765404593,309.013448599477,1064.101399545403,31.782214364377282,35.774603902401694,None,0
M,301.57699789470206,312.71034588830537,1609.0924605606876,43.35969467901319,205.03497975704516,OSF,1
L,300.08216172818953,308.39621252712027,1415.0706466944039,30.103951659251926,36.65808398360365,None,0
L,296.5855480108589,305.10227902041044,1886.7256452085292,31.43805801313207,36.542355506566345,None,0
L,302.2645747496779,312.15759197772337,1251.1719631865508,44.12899262087856,229.76063903111327,TWF,1
L,295.9941031722696,304.72986919042523,1795.2629040309891,47.39545924547395,139.96816857573114,None,0
L,299.1664166977233,310.38904197399927,1814.4518670703042,32.02078029892667,73.33324331587687,None,0
L,302.4148514983133,311.23663686290035,1755.4086333000962,34.40443531777826,240.7459714002203,OSF,1
L,299.2869151427144,310.8439422949247,1546.9594620931034,25.736249088318182,176.83267124608508,None,0
M,298.6126070150712,309.64772918084276,1432.3588549561198,38.70705989463994,133.71112730070988,None,0
M,301.75852781033313,312.9935835458407,1755.2135393874569,20.539726811391475,82.37006369302033,None,0
H,298.2977704263312,310.18487640928447,1341.7073714324636,37.00854998341718,169.15413284733543,None,0
M,297.5555485608161,307.6367764849118,1554.1415190891441,40.7957702062961,182.7237919136784,None,0
L,300.5490279749866,309.5360533791666,1491.2504107955747,22.44210615993982,178.02754510260417,None,0
M,299.6341534031748,309.5311455274062,1321.7166274607962,29.92742082961413,48.83441220392015,None,0
M,297.5126537716223,306.94598816621334,1555.6093944568609,39.39908322340312,174.31105924124284,None,0
